Country,Year,Cannabis,Cocaine,Heroin,Opium
Ireland,2000,207.954,18.041,23.942,0
Ireland,2001,11590.057,5.325,29.527,0
Ireland,2002,6105.71,30.467,16.606,0
Ireland,2003,199.706,106.909,26.981,0
Ireland,2004,103.958,167.336,26.48,0
Ireland,2005,331.028,306.147,32.604,0
Ireland,2006,431.153,254.884,129.202,0
Italy,1980,780,53.004,197.207,9
Italy,1981,668,63.467,142.07,5
Italy,1982,964,104.903,229.595,13
Italy,1983,1015.849,223.396,313.69,6.924
Italy,1984,858.364,73.294,456.56,1.985
Italy,1985,374.779,111.923,276.16,4.8
Italy,1986,293.103,129.479,333.274,4.306
Italy,1987,1207.548,329.803,323.227,2.097
Italy,1988,255.779,616.927,576.308,2.881
Italy,1989,239.049,667.748,685.328,1.059
Italy,1990,181.644,801.704,902.817,1.106
Italy,1991,499.162,1290.886,1540.404,1.142
Italy,1992,583.927,1367.504,1352.759,0.201
Italy,1993,1360.385,1100.819,629.584,0
Italy,1994,803.884,6657.013,1151.388,0.294
Italy,1995,473.747,2556.615,939.704,0.103
Italy,1996,5722.201,2147.347,1251.432,0.617
Italy,1997,45012.373,1639.631,470.496,9.837
Italy,1998,38786.584,2143.938,703.427,2.895
Italy,1999,21248.982,2997.612,1313.708,0.401
Italy,2000,26072.522,2359.936,980.429,28.672
Italy,2001,36623.121,1808.971,2004.631,0.191
Italy,2002,16398.25,4040.053,2584.615,0.544
Italy,2003,15303.075,3521.127,2582.709,0.942
Italy,2004,3490.691,3583.558,2539.017,3.5
Italy,2005,2468.831,4371.42,1373.351,0.16
Italy,2006,5446.393,4623.165,1323.992,1.312
Latvia,1980,0,0,0,0
Latvia,1981,0,0,0,0
Latvia,1982,0,0,0,0
Latvia,1983,0,0,0,0
Latvia,1984,0,0,0,0
Latvia,1985,0,0,0,0
Latvia,1986,0,0,0,0
Latvia,1987,0,0,0,0
Latvia,1988,0,0,0,0
Latvia,1989,0,0,0,0
Latvia,1990,0,0,0,0
Latvia,1991,0,0,0,0
Latvia,1992,4.8,0,0,0
Latvia,1993,0,0,0,0
Latvia,1994,0,0,0,0
Latvia,1995,23.1,0.014,0,0
Latvia,1996,793,0.012,0,0.001
Latvia,1997,22,0.919,0.011,0.23
Latvia,1998,2.48,0.063,0.098,0.755
Latvia,1999,231.2,1.915,0.768,0.005
Latvia,2000,6.78,0.027,0.775,0.005
Latvia,2001,193.58,1.024,0.465,0
Latvia,2002,0,0,0,0
Latvia,2003,6.02,0.616,0.6,0
Latvia,2004,7.55,0.64,0.525,0.013
Latvia,2005,25.092,0.684,0.043,0.312
Latvia,2006,6.34,1.123,0.157,0.341
Liechtenstein,1980,0,0,0,0
Liechtenstein,1981,0,0,0.003,0
Liechtenstein,1982,0,0,0,0
Liechtenstein,1983,0,0,0,0
Liechtenstein,1984,0.07,0,0.015,0
Liechtenstein,1985,0.165,0,1.001,0
Liechtenstein,1986,0,0,0,0
Liechtenstein,1987,0,0,0,0
Liechtenstein,1988,0,0,0,0
Liechtenstein,1989,0,0,0,0
Liechtenstein,1990,0,0,0,0
Liechtenstein,1991,0.032,0.004,0.197,0
Liechtenstein,1992,0,0,0,0
Liechtenstein,1993,1,0,10.527,0
Liechtenstein,1994,0,0.342,27.741,0
Liechtenstein,1995,0.022,0.503,0.006,0
Liechtenstein,1996,25.919,0.01,9.303,0
Liechtenstein,1997,1.53,1.065,18.68,0
Liechtenstein,1998,0,0.151,0,0
Liechtenstein,1999,0,0.003,14.388,0
Liechtenstein,2000,0.972,0.01,0.005,0
Liechtenstein,2001,422.47,0.75,0.003,0
Liechtenstein,2002,1.442,0.014,0.004,0
Liechtenstein,2003,422,0.014,2.983,0
Liechtenstein,2004,0.65,0,10.069,0
Liechtenstein,2005,1.328,0.023,4.004,0
Liechtenstein,2006,0.11,0,6,0
Lithuania,1980,0,0,0,0
Lithuania,1981,0,0,0,0
Lithuania,1982,0,0,0,0
Lithuania,1983,0,0,0,0
Lithuania,1984,0,0,0,0
Lithuania,1985,0,0,0,0
Lithuania,1986,0,0,0,0
Lithuania,1987,0,0,0,0
Lithuania,1988,0,0,0,0
Lithuania,1989,0,0,0,0
Lithuania,1990,0,0,0,0
Lithuania,1991,0,0,0,0
Lithuania,1992,0.345,0,0,0
Lithuania,1993,4.575,0,0,0
Lithuania,1994,27.312,0,0,1.266
Lithuania,1995,1.437,1.72,0.026,3.114
Lithuania,1996,0.826,1.056,0,0.278
Lithuania,1997,8.063,2.049,0.089,0.236
Lithuania,1998,30.357,10.133,0.423,0.101
Lithuania,1999,25.667,0.275,0.923,0.19
Lithuania,2000,14.428,1.841,0.943,0.047
Lithuania,2001,15.54,0.129,2.74,0
Lithuania,2002,5.3,0.732,2.761,0
Lithuania,2003,29.9,0.183,0.807,0.252
Lithuania,2004,16.338,13.449,2.886,0.721
Lithuania,2005,106,0.698,1.95,0.1
Lithuania,2006,72.007,3.124,4.784,5.555
Luxembourg,1980,0.792,2.286,1.667,0
Luxembourg,1981,0.06,0.01,0.052,0
Luxembourg,1982,0,0,0.03,0
Luxembourg,1983,0,0,0,0
Luxembourg,1984,105.305,2.933,3.103,0
Luxembourg,1985,48.493,27.271,6.826,0
Luxembourg,1986,0.211,7.165,7.832,0
Luxembourg,1987,4.339,22.997,0.317,0
Luxembourg,1988,168.079,4.579,14.888,0
Luxembourg,1989,4.4,21.407,0.54,0
Luxembourg,1990,18.75,24.26,0.527,0
Luxembourg,1991,1.095,14.23,9.994,0
Luxembourg,1992,1.661,12.092,6.682,0
Luxembourg,1993,11.1,15.949,10.839,0
Luxembourg,1994,292.577,15.459,0.906,0
Luxembourg,1995,0.961,0.525,13.248,0
Luxembourg,1996,16.46,12.891,2.934,0
Luxembourg,1997,34.387,8.983,2.525,0
Luxembourg,1998,4.956,5.995,3.592,0
Luxembourg,1999,3.932,0.327,1.914,0
Luxembourg,2000,8.383,10.757,11.358,0
Luxembourg,2001,0,0,0,0
Luxembourg,2002,18.196,2.486,2.956,0
Luxembourg,2003,15.561,11.153,3.611,0
Luxembourg,2004,23.28,4.481,6.255,0
Luxembourg,2005,17.448,1.187,4.261,0
Luxembourg,2006,62.412,3.825,9.298,0
Malta,1980,298,0,0,0
Malta,1981,0.084,0,0.025,0
Malta,1982,0.223,0,0,0
Malta,1983,6.748,0,0,0
Malta,1984,3.6,0,0,0
Malta,1985,39.24,0.026,12.68,0
Malta,1986,4.08,0,0.131,0
Malta,1987,0.121,0,0.006,0
Malta,1988,0.242,0.002,0.035,0
Malta,1989,37.974,0.846,4.073,0
Malta,1990,34,0,0.684,0
Malta,1991,0.053,5.187,0.698,0
Malta,1992,0.13,0.009,0.759,0
Malta,1993,0.768,1.03,0.032,0
Malta,1994,5.3,0.38,0.568,0
Malta,1995,0.224,0.163,2.13,0
Malta,1996,7217.046,0.171,2.658,0
Malta,1997,0.163,0.301,4.535,0
Malta,1998,0.069,0.058,0.498,0
Malta,1999,0.161,1.366,1.724,0
Malta,2000,0,0.028,5.912,0
Malta,2001,0.022,2.542,2.6,0
Malta,2002,0.846,4.535,1.218,0
Malta,2003,24.533,3.716,5.5,0
Malta,2004,2.348,0.152,0.769,0
Malta,2005,1.887,6.398,15.487,0
Malta,2006,0.707,4.269,1.892,0
Monaco,1980,0.031,0,0,0
Monaco,1981,0,0,0,0
Monaco,1982,0,0.001,0,0
Monaco,1983,0.216,0.001,0.039,0
Monaco,1984,0.078,0.001,0,0
Monaco,1985,0.013,0.018,0.004,0
Monaco,1986,0.079,0.003,0.001,0
Monaco,1987,0.228,0.002,0,0
Monaco,1988,0.013,0.108,0.006,0
Monaco,1989,0.005,0.007,0.001,0
Monaco,1990,0.03,0.002,0.001,0
Monaco,1991,31,2.3,0.25,0
Monaco,1992,0.003,0,0,0
Monaco,1993,0.009,0,0,0
Monaco,1994,0.005,0.006,0.005,0
Monaco,1995,0.008,0.016,0.001,0
Monaco,1996,0.011,0.003,0.003,0
Monaco,1997,0.028,0.001,0.011,0
Monaco,1998,0.032,0.012,0,0
Monaco,1999,0.013,0.056,0,0
Monaco,2000,0.024,0.001,0,0
Monaco,2001,0,0,0,0
Monaco,2002,0.093,0.01,0,0
Monaco,2003,0.035,0,0.011,0
Monaco,2004,0,0,0,0
Monaco,2005,0.014,0.001,0,0
Monaco,2006,0.433,0.001,0,0
Netherlands,1980,140,46.416,116.331,0.05
Netherlands,1981,4397,10,173.1,4
Netherlands,1982,3013,37.3,225.3,14
Netherlands,1983,3780,59,150,5.411
Netherlands,1984,18896,180,144,0.46
Netherlands,1985,20789.068,124.897,364.25,0.039
Netherlands,1986,47854.832,274.117,552.872,0.3
Netherlands,1987,16619.676,405.947,517.589,0.02
Netherlands,1988,22017.396,517.117,509.5,1.162
Netherlands,1989,28244,1424.585,494.474,0
Netherlands,1990,19752,4288,532,0
Netherlands,1991,22330,2492,406,0
Netherlands,1992,19301,3433,570,0
Netherlands,1993,110049,3720,916,0
Netherlands,1994,190476.781,8200,246,0.333
Netherlands,1995,275035,4851,351,0
Netherlands,1996,64903,9222,516,0
Netherlands,1997,35315,11495,999,0
Netherlands,1998,55463,8998,784,0
Netherlands,1999,49115,10361,770,0
Netherlands,2000,10330,6472,896,0
Netherlands,2001,21139,8382,739,0
Netherlands,2002,42675,7968,1122,0
Netherlands,2003,8246,17560,417,0.1
Netherlands,2004,9724,12387,1260,3
Netherlands,2005,4237,14603,901.002,3.063
Netherlands,2006,6641,10584.1,984,3.68
Norway,1980,114,0.236,3.635,0.172
Norway,1981,19,0.037,0.553,0
Norway,1982,127,0.322,0.721,0
Norway,1983,10.86,0.154,4.568,0.3
Norway,1984,31.23,0.176,2.576,0.003
Norway,1985,0,1.013,4.985,0
Norway,1986,0,0.267,5.758,0
Norway,1987,0,5.894,4.009,0
Norway,1988,0,2.205,12.046,0
Norway,1989,0,0.299,5.33,0
Norway,1990,8.089,0.894,3.18,0.17
Norway,1991,5.426,4.924,10.976,0
Norway,1992,6.112,2.366,10.8,0
Norway,1993,0,8.2,18.1,0.019
Norway,1994,3.589,4.903,26.326,2.84
Norway,1995,19444.568,3.798,48.39,0.024
Norway,1996,70,24.14,74.08,1.288
Norway,1997,44.095,4.633,55.509,0.023
Norway,1998,88.172,93.02,37.347,2.498
Norway,1999,16.471,60.477,45.81,1.661
Norway,2000,20.905,12.215,51.5,9.8
Norway,2001,35.384,20.752,67.905,3.214
Norway,2002,105.654,35.827,59.106,0.121
Norway,2003,48.247,30.981,52.126,0.042
Norway,2004,34.409,40.507,129.12,7.917
Norway,2005,43.764,177.315,36.374,2.02
Norway,2006,28.764,40.502,93.094,0.478
Poland,1980,0.1,0,51.58,0.002
Poland,1981,0.01,0,12.815,0
Poland,1982,0,0,0,0
Poland,1983,0,0,1.9,0
Poland,1984,0,0,9.8,0.001
Poland,1985,0,0,0,3.5
Poland,1986,0,0,0,0.001
Poland,1987,0,0,0,0.03
Poland,1988,0,0,0,0.002
Poland,1989,0,0,0,0
Poland,1990,11,0,0,0
Poland,1991,8.03,109.8,13,0
Poland,1992,2.8,48.8,5.94,0
Poland,1993,566,107.37,12.5,0
Poland,1994,164,525.7,64.3,0
Poland,1995,2086.572,383.232,66.354,0
Poland,1996,2631.156,31.378,43.189,0
Poland,1997,62.476,15.501,142.812,0
Poland,1998,62.146,21.157,67.405,0
Poland,1999,847.901,20.082,44.947,0
Poland,2000,139,5.664,508.063,55
Poland,2001,74.306,0,208.106,0
Poland,2002,495.7,422.179,293.207,16
Poland,2003,198.152,401.225,6.913,54
Poland,2004,205.735,21.721,77.092,0
Poland,2005,227.293,16.871,41.152,0.295
Poland,2006,400.76,21.928,154.77,0
Portugal,1980,190,0.036,0.897,0.107
Portugal,1981,393,75.542,1.398,0.015
Portugal,1982,112,4.338,1.554,1
Portugal,1983,838.949,46.464,5.84,0.107
Portugal,1984,573.699,59.331,18.195,0
Portugal,1985,31.436,69.964,3.525,0.001
Portugal,1986,147.383,164.668,18.843,0
Portugal,1987,17.796,222.123,29.908,0
Portugal,1988,77.572,301.491,33.417,0.1
Portugal,1989,38.079,793.101,60.612,0
Portugal,1990,60.703,360.35,35.973,0
Portugal,1991,123.462,1094.196,61.805,0
Portugal,1992,208.462,1860.039,41.371,0
Portugal,1993,1190.81,218.807,92.019,0.578
Portugal,1994,32.694,1719.413,89.038,0
Portugal,1995,159.892,2115.835,65.507,0
Portugal,1996,35.971,811.568,46.697,0
Portugal,1997,72.24,3162.641,57.389,0.012
Portugal,1998,7.115,624.949,96.666,0.001
Portugal,1999,65.766,822.56,76.417,0
Portugal,2000,223.212,3075.374,567.577,2.85
Portugal,2001,234.533,5573.994,321.039,0.038
Portugal,2002,361.026,3140.103,96.315,0.386
Portugal,2003,264.821,3021.121,72.365,0.584
Portugal,2004,119.468,7422.752,99.047,0.509
Portugal,2005,121.394,18083.231,182.266,1.784
Portugal,2006,151.915,34477.476,144.295,0.003
San Marino,1980,0,0,0,0
San Marino,1981,0,0,0,0
San Marino,1982,0.585,0,0,0
San Marino,1983,0.399,0,0,0
San Marino,1984,0.012,0,0,0
San Marino,1985,0,0,0,0
San Marino,1986,0,0,0,0
San Marino,1987,0.049,0,0.003,0
San Marino,1988,0,0.048,0,0.007
San Marino,1989,0,0,0,0
San Marino,1990,0.042,0.004,0.002,0
San Marino,1991,0,0.007,0.002,0
San Marino,1992,0,0.007,0.002,0
San Marino,1993,0.001,0.003,0.054,0
San Marino,1994,0.024,0.024,0,0
San Marino,1995,0,0,0,0
San Marino,1996,0,0,0,0
San Marino,1997,0,0,0,0
San Marino,1998,0,0,0,0
San Marino,1999,0,0,0,0
San Marino,2000,0,0,0,0
San Marino,2001,0,0,0,0
San Marino,2002,0,0,0,0
San Marino,2003,0,0,0,0
San Marino,2004,0,0,0,0
San Marino,2005,0,0,0,0
San Marino,2006,0,0,0,0
Slovakia,1980,0,0,0,0
Slovakia,1981,0,0,0,0
Slovakia,1982,0,0,0,0
Slovakia,1983,0,0,0,0
Slovakia,1984,0,0,0,0
Slovakia,1985,0,0,0,0
Slovakia,1986,0,0,0,0
Slovakia,1987,0,0,0,0
Slovakia,1988,0,0,0,0
Slovakia,1989,0,0,0,0
Slovakia,1990,0,0,0,0
Slovakia,1991,0,0,0,0
Slovakia,1992,0,0,67.64,0
Slovakia,1993,0,1.3,4.281,0
Slovakia,1994,2.903,0,3.657,0
Slovakia,1995,10.402,25.709,120.95,0
Slovakia,1996,24,0,11,0
Slovakia,1997,865.615,9.58,90.45,0
Slovakia,1998,12539.934,1.642,13.671,0
Slovakia,1999,156,2.508,5.808,0
Slovakia,2000,168.196,0.166,98.507,0
Slovakia,2001,0,0,15.68,0
Slovakia,2002,151.5,0,15.4,0
Slovakia,2003,31.971,0.697,6.902,0
Slovakia,2004,70.68,1.978,2.342,0
Slovakia,2005,34.82,0.36,3.71,0
Slovakia,2006,614.048,0.962,2.434,0
Slovenia,1980,0,0,0,0
Slovenia,1981,0,0,0,0
Slovenia,1982,0,0,0,0
Slovenia,1983,0,0,0,0
Slovenia,1984,0,0,0,0
Slovenia,1985,0,0,0,0
Slovenia,1986,0,0,0,0
Slovenia,1987,0,0,0,0
Slovenia,1988,0,0,0,0
Slovenia,1989,0,0,0,0
Slovenia,1990,0,0,0,0
Slovenia,1991,0,0,0,0
Slovenia,1992,19.332,0.115,15.883,0
Slovenia,1993,94.495,2.814,20.029,0
Slovenia,1994,55.189,1.909,13.81,0.001
Slovenia,1995,29.914,3.241,18.152,0
Slovenia,1996,34.596,0.83,24.571,0
Slovenia,1997,47.555,3.573,29.828,0
Slovenia,1998,2772.604,3.522,46.106,0
Slovenia,1999,249.156,1.58,32.27,0
Slovenia,2000,3413.025,0.098,392.065,0
Slovenia,2001,177.88,1.08,88.93,0
Slovenia,2002,1099.94,55.38,68.67,0
Slovenia,2003,219.57,1.61,150.173,0
Slovenia,2004,84.83,106.69,114.34,0
Slovenia,2005,112.32,2.14,134.21,0
Slovenia,2006,553,4.67,182.29,0
Spain,1980,148,58.192,6.127,0.638
Spain,1981,900,50,34,1
Spain,1982,3577,113.617,85.952,0.254
Spain,1983,2032.957,275.144,109.329,0.128
Spain,1984,388.723,277.029,203.087,0.773
Spain,1985,26777.816,302.544,252.615,1.301
Spain,1986,65.379,668.919,407.052,0
Spain,1987,299.734,1135.369,412.699,0
Spain,1988,398.887,3470.9,479.656,0.092
Spain,1989,234.735,1852.231,712.98,0.694
Spain,1990,67.702,5512.024,886.41,0.142
Spain,1991,63.172,7573.808,741.445,0.6
Spain,1992,294.444,4454.194,672.315,1.203
Spain,1993,112.394,5350.74,604.495,2.075
Spain,1994,0.642,4016.291,824.391,45.732
Spain,1995,16.72,6897.023,546.005,0.007
Spain,1996,13267.759,13742.901,537.219,2.857
Spain,1997,24890.311,18418.76,479.45,26.287
Spain,1998,412.866,11687.623,444.243,0.002
Spain,1999,761.342,18110.883,1159.297,1.08
Spain,2000,353.292,6164.77,484.854,5.264
Spain,2001,532.42,33680.69,630.6,84.9
Spain,2002,380.733,17617.311,274.777,0.153
Spain,2003,397.713,49278.929,242.434,0.147
Spain,2004,471.995,33135.298,270.951,0.142
Spain,2005,664.454,48429.166,174.241,0.673
Spain,2006,497.084,49652.705,471.743,0.659
Sweden,1980,0,1.631,2.409,0.732
Sweden,1981,0,0.274,10.62,0.038
Sweden,1982,0,0.21,5.62,0.588
Sweden,1983,1188.24,0.456,3.551,4.737
Sweden,1984,463.603,43.347,1.046,0.001
Sweden,1985,769.855,0.785,5.693,0.009
Sweden,1986,28.693,2.805,3.587,0.07
Sweden,1987,1.934,0.661,2.913,0
Sweden,1988,8.735,5.753,9.356,1.441
Sweden,1989,31.802,4.586,8.88,4.08
Sweden,1990,33.773,7.185,11.699,5.69
Sweden,1991,68.086,289.593,16.015,2.576
Sweden,1992,20.35,62.843,25.42,2.086
Sweden,1993,231.099,13.427,20.116,4.937
Sweden,1994,80.963,28.839,20.961,9.328
Sweden,1995,26.105,4.036,31.888,7.728
Sweden,1996,148.423,28.702,39.621,30.679
Sweden,1997,30.705,33.92,11.509,7.751
Sweden,1998,98.431,18.505,70.938,15.641
Sweden,1999,28.23,415.932,63.518,9.867
Sweden,2000,45.597,52.257,27.649,24.03
Sweden,2001,13.981,47.388,32.627,16.153
Sweden,2002,76,41,58.6,10.1
Sweden,2003,37.991,42.071,15.987,12.157
Sweden,2004,56,29,33,22
Sweden,2005,186,33,19,24
Sweden,2006,322,1358,103,41
Switzerland,1980,0,14.1,16.966,2
Switzerland,1981,223,11.037,19.622,2
Switzerland,1982,344,48.56,17.382,3
Switzerland,1983,165.011,52.469,48.983,0.208
Switzerland,1984,462.786,23.185,37.721,1.952
Switzerland,1985,195.765,57.963,56.345,1.182
Switzerland,1986,36.971,101.991,81.59,0.286
Switzerland,1987,47.881,112.928,69.966,1.538
Switzerland,1988,434.146,226.145,43.712,0.639
Switzerland,1989,274.307,306.1,50.422,0.618
Switzerland,1990,52.031,339.345,186.268,0.087
Switzerland,1991,69.144,333.473,81.021,0.018
Switzerland,1992,2234.819,329.901,243.398,0.09
Switzerland,1993,205.418,333.952,178.54,0.314
Switzerland,1994,84.689,295.36,224.6,1.072
Switzerland,1995,221.822,262.092,212.686,0.131
Switzerland,1996,3559.769,255.677,405.732,0.168
Switzerland,1997,6634.843,349.435,209.261,0.042
Switzerland,1998,13163.982,251.616,403.68,0.015
Switzerland,1999,7800.229,287.988,397.527,0.775
Switzerland,2000,18313.602,207.466,372.061,0.009
Switzerland,2001,11106.537,168.625,227.515,0
Switzerland,2002,21893.24,185.938,208.51,0.005
Switzerland,2003,13032.24,188.61,300.113,0.016
Switzerland,2004,5877.931,361.446,177.961,0.009
Switzerland,2005,4505.367,282.594,256.301,0.885
Switzerland,2006,2298.859,354.303,231.133,0.666
United Kingdom of Great Britain and Northern Ireland,1980,21408,40.204,38.158,36
United Kingdom of Great Britain and Northern Ireland,1981,16874,21.064,93.372,16
United Kingdom of Great Britain and Northern Ireland,1982,12995,18.785,195.471,21
United Kingdom of Great Britain and Northern Ireland,1983,13735.611,95.736,246.954,7.848
United Kingdom of Great Britain and Northern Ireland,1984,17723.164,65.502,361.601,6.4
United Kingdom of Great Britain and Northern Ireland,1985,14281.887,85.391,366.374,2.209
United Kingdom of Great Britain and Northern Ireland,1986,12569.722,101.885,222.287,8.451
United Kingdom of Great Britain and Northern Ireland,1987,9045.6,406.8,235.6,1.7
United Kingdom of Great Britain and Northern Ireland,1988,24098.1,323.2,235.7,4
United Kingdom of Great Britain and Northern Ireland,1989,6780.9,498.8,351.4,2.2
United Kingdom of Great Britain and Northern Ireland,1990,9337.5,611,602.7,7.6
United Kingdom of Great Britain and Northern Ireland,1991,9525.1,1077.8,493.2,8
United Kingdom of Great Britain and Northern Ireland,1992,11391.1,2248.2,546.6,3.8
United Kingdom of Great Britain and Northern Ireland,1993,11976,716.7,655.9,8.2
United Kingdom of Great Britain and Northern Ireland,1994,11578.9,2261.5,744.2,11.2
United Kingdom of Great Britain and Northern Ireland,1995,13871.5,672.1,1394.6,5.5
United Kingdom of Great Britain and Northern Ireland,1996,34189.102,1219.3,1070.1,11.4
United Kingdom of Great Britain and Northern Ireland,1997,31120.199,2350.2,2234.9,17.8
United Kingdom of Great Britain and Northern Ireland,1998,21660.666,2985.323,1345.804,54.263
United Kingdom of Great Britain and Northern Ireland,1999,15410.058,2956.6,2341.7,37.7
United Kingdom of Great Britain and Northern Ireland,2000,25473.979,3944.979,3382.392,18.481
United Kingdom of Great Britain and Northern Ireland,2001,26740.984,2841.75,3928.976,34.971
United Kingdom of Great Britain and Northern Ireland,2002,34994,3576,2730,32
United Kingdom of Great Britain and Northern Ireland,2003,29598,6868,2735,0
United Kingdom of Great Britain and Northern Ireland,2004,21491,4638,2262,0
United Kingdom of Great Britain and Northern Ireland,2005,20420,3765,1864,0
United Kingdom of Great Britain and Northern Ireland,2006,20420,3765,1864,0
Australia,1980,855,7.161,12.371,0.002
Australia,1981,7878,0.539,54.873,0.794
Australia,1982,6224,5.746,89.368,3.366
Australia,1983,1665,8.797,97.071,0.176
Australia,1984,3371.55,13.1,101.55,0.16
Australia,1985,614.844,12.801,57.886,0.76
Australia,1986,2110.938,21.581,30.937,0.167
Australia,1987,687.112,10.688,65.836,0.048
Australia,1988,6836.336,20.88,105.56,0.205
Australia,1989,32623.955,48.7,161.068,0.281
Australia,1990,2016.689,125.791,181.749,34.152
Australia,1991,0,139.919,85.611,9.069
Australia,1992,2674.988,233.26,112.921,51.293
Australia,1993,52767.934,79.602,115.82,0
Australia,1994,0,632,248.499,0
Australia,1995,1393.328,348.038,49.53,0.324
Australia,1996,1748.683,1.766,46.612,8.072
Australia,1997,4398.986,81.944,365.37,2.095
Australia,1998,15996.628,103.162,298.69,0
Australia,1999,3340.917,70.725,360.145,3
Australia,2000,4365.089,1437.869,583.456,2.279
Australia,2001,6918.357,1151.252,82.729,68.529
Australia,2002,5310.996,105.874,459.368,12.535
Australia,2003,6020.483,288.164,528.61,6.899
Australia,2004,3197.677,202.008,73.071,4.999
Australia,2005,2695.466,87.514,152.367,5.51
Australia,2006,2092.968,251.57,67.42,1.985
Fiji,1980,0,0,0,0
Fiji,1981,0.501,0,0,0
Fiji,1982,0.116,0,0,0
Fiji,1983,1.157,0,0,0
Fiji,1984,0,0,0,0
Fiji,1985,178.024,0,0,0
Fiji,1986,6.509,0,0,0
Fiji,1987,8,0,0,0
Fiji,1988,0,0,0,0
Fiji,1989,4.3,0,0,0
Fiji,1990,2.994,0,0,0
Fiji,1991,4.994,0,0,0
Fiji,1992,7.24,0,0,0
Fiji,1993,0,0,0,0
Fiji,1994,5,0,0,0
Fiji,1995,16.986,0,0,0
Fiji,1996,6.989,0,0,0
Fiji,1997,0,0,0,0
Fiji,1998,0,0,0,0
Fiji,1999,45.618,0,0,0
Fiji,2000,106.2,0.347,357.7,0
Fiji,2001,316.75,2,0,0
Fiji,2002,14.414,0,0,0
Fiji,2003,0,0,0,0
Fiji,2004,0,0,0,0
Fiji,2005,0,0,0,0
Fiji,2006,0,0,0,0
French Polynesia,1980,0.018,0.002,0,0
French Polynesia,1981,0,0.83,0,0
French Polynesia,1982,0,0,0,0
French Polynesia,1983,0,0,0,0
French Polynesia,1984,0,0,0,0
French Polynesia,1985,0,2,0,0
French Polynesia,1986,0.3,12.807,0,0
French Polynesia,1987,0.006,1.807,0,0
French Polynesia,1988,3,0,0,0
French Polynesia,1989,0,0,0,0
French Polynesia,1990,6.175,0,0,0
French Polynesia,1991,0,0,0,0
French Polynesia,1992,0,0,0,0
French Polynesia,1993,0,0,0,0
French Polynesia,1994,0,0,0,0
French Polynesia,1995,0,0,0,0
French Polynesia,1996,0,0,0,0
French Polynesia,1997,0,0,0,0
French Polynesia,1998,0,0,0,0
French Polynesia,1999,0,0,0,0
French Polynesia,2000,0,0,0,0
French Polynesia,2001,0,0,0,0
French Polynesia,2002,0,0,0,0
French Polynesia,2003,0,0,0,0
French Polynesia,2004,0,0,0,0
French Polynesia,2005,0,0,0,0
French Polynesia,2006,0,0,0,0
Marshall Islands,1980,0,0,0,0
Marshall Islands,1981,0,0,0,0
Marshall Islands,1982,0,0,0,0
Marshall Islands,1983,0,0,0,0
Marshall Islands,1984,0,0,0,0
Marshall Islands,1985,0,0,0,0
Marshall Islands,1986,0,0,0,0
Marshall Islands,1987,0,0,0,0
Marshall Islands,1988,0,0,0,0
Marshall Islands,1989,0,0,0,0
Marshall Islands,1990,0,0,0,0
Marshall Islands,1991,0,0,0,0
Marshall Islands,1992,0,0,0,0
Marshall Islands,1993,0,0,0,0
Marshall Islands,1994,0,0,0,0
Marshall Islands,1995,0,0,0,0
Marshall Islands,1996,0,0,0,0
Marshall Islands,1997,0,0,0,0
Marshall Islands,1998,0,0,0,0
Marshall Islands,1999,0,0,0,0
Marshall Islands,2000,0,0,0,0
Marshall Islands,2001,0,0,0,0
Marshall Islands,2002,0,0,0,0
Marshall Islands,2003,0,0,0,0
Marshall Islands,2004,0.008,25,0,0
Marshall Islands,2005,0,0,0,0
Marshall Islands,2006,0,0,0,0
New Caledonia,1980,0.848,0,0.32,0
New Caledonia,1981,0,0,0.04,0
New Caledonia,1982,0,0,0,0
New Caledonia,1983,0,0,0,0
New Caledonia,1984,0,0,0,0
New Caledonia,1985,0,0,0,0
New Caledonia,1986,9.5,0,0,0
New Caledonia,1987,2,0.002,0,0
New Caledonia,1988,20,0,0,0
New Caledonia,1989,4,0,0,0
New Caledonia,1990,0,0,0,0
New Caledonia,1991,0,0,0,0
New Caledonia,1992,0,0,0,0
New Caledonia,1993,0,0,0,0
New Caledonia,1994,0,0,0,0
New Caledonia,1995,0,0,0,0
New Caledonia,1996,138,0,0,0
New Caledonia,1997,133.61,0,0,0
New Caledonia,1998,0,0,0,0
New Caledonia,1999,132,0,0,0
New Caledonia,2000,0,0,0,0
New Caledonia,2001,0,0,0,0
New Caledonia,2002,0,0,0,0
New Caledonia,2003,0,0,0,0
New Caledonia,2004,0,0,0,0
New Caledonia,2005,0,0,0,0
New Caledonia,2006,0,0,0,0
New Zealand,1980,410,0.139,0.219,0.006
New Zealand,1981,154,0.061,0.78,5
New Zealand,1982,480,0.001,0.566,0.002
New Zealand,1983,315.846,0.208,0.339,0.001
New Zealand,1984,487.45,0.29,0.129,0.5
New Zealand,1985,339.285,0.032,0.684,0
New Zealand,1986,326.214,4.03,1.15,0.018
New Zealand,1987,474.979,3.207,0.129,0.002
New Zealand,1988,651.423,20.108,3.203,0.009
New Zealand,1989,625.056,0.756,2.523,0.02
New Zealand,1990,759.331,0.266,0.243,0.004
New Zealand,1991,412.546,4.705,0.469,0.005
New Zealand,1992,489.337,6.297,2.261,0.042
New Zealand,1993,612.996,0.279,1.013,0.09
